-0.813113 2.2 2.2 2 3 1
-0.845253 2.17923 2.17923 2 3 1
-0.861478 2.16915 2.16915 2 3 1
-0.877807 2.15926 2.15926 2 3 1
-0.894238 2.14959 2.14959 2 3 1
-0.910773 2.14014 2.14014 2 3 1
-0.92741 2.13091 2.13091 2 3 1
-0.94415 2.12191 2.12191 2 3 1
-0.960991 2.11315 2.11315 2 3 1
-0.977933 2.10464 2.10464 2 3 1
-0.994974 2.09638 2.09638 2 3 1
-1.01211 2.08838 2.08838 2 3 1
-1.02935 2.08066 2.08066 2 3 1
-1.04668 2.07321 2.07321 2 3 1
-1.06411 2.06606 2.06606 2 3 1
-1.08163 2.05921 2.05921 2 3 1
-1.09923 2.05266 2.05266 2 3 1
-1.11692 2.04644 2.04644 2 3 1
-1.1347 2.04055 2.04055 2 3 1
-1.15255 2.035 2.035 2 3 1
-1.17048 2.02981 2.02981 2 3 1
-1.18848 2.02499 2.02499 2 3 1
-1.20654 2.02055 2.02055 2 3 1
-1.22467 2.0165 2.0165 2 3 1
-1.24284 2.01286 2.01286 2 3 1
-1.26106 2.00964 2.00964 2 3 1
-1.27932 2.00686 2.00686 2 3 1
-1.29761 2.00453 2.00453 2 3 1
-1.31592 2.00267 2.00267 2 3 1
-1.33423 2.00128 2.00128 2 3 1
-1.35255 2.00039 2.00039 2 3 1
-1.37084 2.00001 2.00001 2 3 1
-1.38911 2.00016 2.00016 2 3 1
-1.40733 2.00084 2.00084 2 3 1
-1.4255 2.00208 2.00208 2 3 1
-1.44358 2.00388 2.00388 2 3 1
-1.46157 2.00626 2.00626 2 3 1
-1.47945 2.00923 2.00923 2 3 1
-1.4972 2.01279 2.01279 2 3 1
-1.51479 2.01696 2.01696 2 3 1
-1.5322 2.02174 2.02174 2 3 1
-1.54942 2.02714 2.02714 2 3 1
-1.56643 2.03316 2.03316 2 3 1
-1.58319 2.0398 2.0398 2 3 1
-1.5997 2.04705 2.04705 2 3 1
-1.61592 2.05491 2.05491 2 3 1
-1.63185 2.06337 2.06337 2 3 1
-1.64746 2.07243 2.07243 2 3 1
-1.66273 2.08207 2.08207 2 3 1
-1.67765 2.09228 2.09228 2 3 1
-1.6922 2.10304 2.10304 2 3 1
-1.70638 2.11434 2.11434 2 3 1
-1.72017 2.12615 2.12615 2 3 1
-1.73356 2.13845 2.13845 2 3 1
-1.74655 2.15122 2.15122 2 3 1
-1.75914 2.16445 2.16445 2 3 1
-1.77131 2.17811 2.17811 2 3 1
-1.78308 2.19217 2.19217 2 3 1
-1.79443 2.20661 2.20661 2 3 1
-1.80539 2.22142 2.22142 2 3 1
-1.81594 2.23657 2.23657 2 3 1
-1.82609 2.25203 2.25203 2 3 1
-1.83585 2.2678 2.2678 2 3 1
-1.84522 2.28385 2.28385 2 3 1
-1.85422 2.30016 2.30016 2 3 1
-1.86285 2.31671 2.31671 2 3 1
-1.87112 2.33349 2.33349 2 3 1
-1.87903 2.35048 2.35048 2 3 1
-1.88661 2.36767 2.36767 2 3 1
-1.89385 2.38504 2.38504 2 3 1
-1.90077 2.40258 2.40258 2 3 1
-1.90737 2.42028 2.42028 2 3 1
-1.91367 2.43812 2.43812 2 3 1
-1.91967 2.4561 2.4561 2 3 1
-1.92539 2.47421 2.47421 2 3 1
-1.93082 2.49243 2.49243 2 3 1
-1.93599 2.51077 2.51077 2 3 1
-1.9409 2.5292 2.5292 2 3 1
-1.94556 2.54772 2.54772 2 3 1
-1.94997 2.56634 2.56634 2 3 1
-1.95414 2.58503 2.58503 2 3 1
-1.95809 2.60379 2.60379 2 3 1
-1.96182 2.62263 2.62263 2 3 1
-1.96533 2.64153 2.64153 2 3 1
-1.96863 2.66049 2.66049 2 3 1
-1.97174 2.6795 2.6795 2 3 1
-1.97465 2.69856 2.69856 2 3 1
-1.97737 2.71767 2.71767 2 3 1
-1.97991 2.73683 2.73683 2 3 1
-1.98227 2.75602 2.75602 2 3 1
-1.98446 2.77525 2.77525 2 3 1
-1.98648 2.79452 2.79452 2 3 1
-1.98835 2.81382 2.81382 2 3 1
-1.99006 2.83314 2.83314 2 3 1
-1.99161 2.8525 2.8525 2 3 1
-1.99303 2.87188 2.87188 2 3 1
-1.99429 2.89128 2.89128 2 3 1
-1.99542 2.91071 2.91071 2 3 1
-1.99642 2.93016 2.93016 2 3 1
-1.99729 2.94962 2.94962 2 3 1
-1.99803 2.9691 2.9691 2 3 1
-1.99864 2.9886 2.9886 2 3 1
-1.99914 3.00811 3.00811 2 3 1
-1.99952 3.02763 3.02763 2 3 1
-1.99979 3.04717 3.04717 2 3 1
-1.99995 3.06672 3.06672 2 3 1
-2 3.08627 3.08627 2 3 1
-1.99995 3.10584 3.10584 2 3 1
-1.99979 3.12542 3.12542 2 3 1
-1.99954 3.145 3.145 2 3 1
-1.9992 3.16459 3.16459 2 3 1
-1.99875 3.18418 3.18418 2 3 1
-1.99822 3.20379 3.20379 2 3 1
-1.9976 3.22339 3.22339 2 3 1
-1.9969 3.243 3.243 2 3 1
-1.9961 3.26262 3.26262 2 3 1
-1.99523 3.28224 3.28224 2 3 1
-1.99428 3.30186 3.30186 2 3 1
-1.99325 3.32148 3.32148 2 3 1
-1.99214 3.34111 3.34111 2 3 1
-1.99096 3.36074 3.36074 2 3 1
-1.9897 3.38037 3.38037 2 3 1
-1.98838 3.4 3.4 2 3 1
-1.98698 3.41963 3.41963 2 3 1
-1.98552 3.43927 3.43927 2 3 1
-1.98399 3.4589 3.4589 2 3 1
-1.9824 3.47853 3.47853 2 3 1
-1.98074 3.49816 3.49816 2 3 1
-1.97902 3.5178 3.5178 2 3 1
-1.97725 3.53743 3.53743 2 3 1
-1.97541 3.55706 3.55706 2 3 1
-1.97351 3.57669 3.57669 2 3 1
-1.97156 3.59632 3.59632 2 3 1
-1.96956 3.61595 3.61595 2 3 1
-1.9675 3.63558 3.63558 2 3 1
-1.96538 3.6552 3.6552 2 3 1
-1.96322 3.67483 3.67483 2 3 1
-1.961 3.69445 3.69445 2 3 1
-1.95874 3.71407 3.71407 2 3 1
-1.95643 3.73369 3.73369 2 3 1
-1.95407 3.75331 3.75331 2 3 1
-1.95166 3.77292 3.77292 2 3 1
-1.94921 3.79253 3.79253 2 3 1
-1.94671 3.81214 3.81214 2 3 1
-1.94417 3.83175 3.83175 2 3 1
-1.94158 3.85136 3.85136 2 3 1
-1.93896 3.87096 3.87096 2 3 1
-1.93629 3.89056 3.89056 2 3 1
-1.93358 3.91016 3.91016 2 3 1
-1.93084 3.92976 3.92976 2 3 1
-1.92805 3.94935 3.94935 2 3 1
-1.92523 3.96894 3.96894 2 3 1
-1.92237 3.98853 3.98853 2 3 1
-1.91947 4.00812 4.00812 2 3 1
-1.91653 4.0277 4.0277 2 3 1
-1.91356 4.04728 4.04728 2 3 1
-1.91056 4.06686 4.06686 2 3 1
-1.90752 4.08643 4.08643 2 3 1
-1.90445 4.106 4.106 2 3 1
-1.90135 4.12557 4.12557 2 3 1
-1.89821 4.14514 4.14514 2 3 1
-1.89505 4.16471 4.16471 2 3 1
-1.89185 4.18427 4.18427 2 3 1
-1.88862 4.20383 4.20383 2 3 1
-1.88536 4.22338 4.22338 2 3 1
-1.88207 4.24293 4.24293 2 3 1
-1.87876 4.26248 4.26248 2 3 1
-1.87544 4.28203 4.28203 2 3 1
-1.87207 4.30158 4.30158 2 3 1
-1.86867 4.32112 4.32112 2 3 1
-1.86524 4.34066 4.34066 2 3 1
-1.86178 4.3602 4.3602 2 3 1
-1.8583 4.37973 4.37973 2 3 1
-1.8548 4.39926 4.39926 2 3 1
-1.85127 4.41879 4.41879 2 3 1
-1.84772 4.43832 4.43832 2 3 1
-1.84414 4.45784 4.45784 2 3 1
-1.84053 4.47736 4.47736 2 3 1
-1.83691 4.49688 4.49688 2 3 1
-1.83326 4.5164 4.5164 2 3 1
-1.82959 4.53591 4.53591 2 3 1
-1.82589 4.55542 4.55542 2 3 1
-1.82218 4.57493 4.57493 2 3 1
-1.81844 4.59443 4.59443 2 3 1
-1.81468 4.61393 4.61393 2 3 1
-1.8109 4.63343 4.63343 2 3 1
-1.80711 4.65293 4.65293 2 3 1
-1.80329 4.67243 4.67243 2 3 1
-1.79945 4.69192 4.69192 2 3 1
-1.79559 4.71141 4.71141 2 3 1
-1.79171 4.7309 4.7309 2 3 1
-1.78781 4.75038 4.75038 2 3 1
-1.7839 4.76987 4.76987 2 3 1
-1.77996 4.78935 4.78935 2 3 1
-1.77601 4.80882 4.80882 2 3 1
-1.77204 4.8283 4.8283 2 3 1
-1.76806 4.84777 4.84777 2 3 1
-1.76405 4.86725 4.86725 2 3 1
-1.76003 4.88671 4.88671 2 3 1
-1.756 4.90618 4.90618 2 3 1
-1.75194 4.92565 4.92565 2 3 1
-1.74787 4.94511 4.94511 2 3 1
-1.74379 4.96457 4.96457 2 3 1
-1.73969 4.98403 4.98403 2 3 1
-1.73557 5.00348 5.00348 2 3 1
-1.73144 5.02294 5.02294 2 3 1
-1.72729 5.04239 5.04239 2 3 1
-1.72313 5.06184 5.06184 2 3 1
-1.71896 5.08129 5.08129 2 3 1
-1.71477 5.10073 5.10073 2 3 1
-1.71056 5.12018 5.12018 2 3 1
-1.70635 5.13962 5.13962 2 3 1
-1.70211 5.15906 5.15906 2 3 1
-1.69787 5.17849 5.17849 2 3 1
-1.69361 5.19793 5.19793 2 3 1
-1.68934 5.21736 5.21736 2 3 1
-1.68506 5.2368 5.2368 2 3 1
-1.68076 5.25623 5.25623 2 3 1
-1.67645 5.27566 5.27566 2 3 1
-1.67213 5.29508 5.29508 2 3 1
-1.6678 5.31451 5.31451 2 3 1
-1.66346 5.33393 5.33393 2 3 1
-1.6591 5.35335 5.35335 2 3 1
-1.65473 5.37277 5.37277 2 3 1
-1.65035 5.39219 5.39219 2 3 1
-1.64596 5.4116 5.4116 2 3 1
-1.64156 5.43102 5.43102 2 3 1
-1.63715 5.45043 5.45043 2 3 1
-1.63273 5.46984 5.46984 2 3 1
-1.62829 5.48925 5.48925 2 3 1
-1.62385 5.50866 5.50866 2 3 1
-1.6194 5.52807 5.52807 2 3 1
-1.61493 5.54747 5.54747 2 3 1
-1.61046 5.56687 5.56687 2 3 1
-1.60598 5.58628 5.58628 2 3 1
-1.60148 5.60568 5.60568 2 3 1
-1.59698 5.62508 5.62508 2 3 1
-1.59247 5.64447 5.64447 2 3 1
-1.58795 5.66387 5.66387 2 3 1
-1.58342 5.68326 5.68326 2 3 1
-1.57888 5.70266 5.70266 2 3 1
-1.57433 5.72205 5.72205 2 3 1
-1.56977 5.74144 5.74144 2 3 1
-1.56521 5.76083 5.76083 2 3 1
-1.56063 5.78021 5.78021 2 3 1
-1.55605 5.7996 5.7996 2 3 1
-1.55146 5.81898 5.81898 2 3 1
-1.54686 5.83837 5.83837 2 3 1
-1.54225 5.85775 5.85775 2 3 1
-1.53764 5.87713 5.87713 2 3 1
-1.53302 5.89651 5.89651 2 3 1
-1.52839 5.91589 5.91589 2 3 1
-1.52375 5.93527 5.93527 2 3 1
-1.5191 5.95464 5.95464 2 3 1
-1.51445 5.97402 5.97402 2 3 1
-1.50979 5.99339 5.99339 2 3 1
-1.50513 6.01276 6.01276 2 3 1
-1.50045 6.03213 6.03213 2 3 1
-1.49577 6.0515 6.0515 2 3 1
